"primary card id","trainer chinese name","subtype","規格標記","chinese text","jp text","eng text"
"cmo1u6px103tb5ueetj9ax3n7","火箭隊的阿波羅","SUPPORTER","I","這張卡必須在上個對手的回合自己的「火箭隊的寶可夢」【昏厥】了才可使用。    雙方玩家各將手牌全部放回牌庫並重洗。然後，從牌庫抽卡，自己抽出5張，對手抽出3張。","このカードは、前の相手の番に、自分の「ロケット団のポケモン」がきぜつしていなければ使えない。おたがいのプレイヤーは、それぞれ手札をすべて山札にもどして切る。その後、自分は5枚、相手は3枚、山札を引く。","You can use this card only if any of your Team Rocket’s Pokémon were Knocked Out during your opponent’s last turn.  Each player shuffles their hand into their deck. Then, you draw 5 cards, and your opponent draws 3 cards."
"cmo1u7c6v166y5ueemfvvikag","莉佳的招待[支援者]","SUPPORTER","G","查看對手的手牌，從其中選擇1張【基礎】寶可夢卡，放置於對手的備戰區。然後，將那隻寶可夢與戰鬥寶可夢互換。","相手の手札を見て、その中からたねポケモンを1枚選び、相手のベンチに出す。その後、そのポケモンをバトルポケモンと入れ替える。","Your opponent reveals their hand, and you put a Basic Pokémon you find there onto your opponent’s Bench. If you put a Pokémon onto their Bench in this way, switch in that Pokémon to the Active Spot."
"cmo1u8enn30pf5ueegi8mheim","電次","SUPPORTER","B","從自己的牌庫抽出物品卡與【雷】能量卡各1張，在給對手看過後加入手牌。並且重洗牌庫。","",""
"cmo1u7bet14x65uee2hka91c2","深缽鎮","STADIUM","G","雙方玩家在每個自己的回合時，可使用1次，可從自己的牌庫選擇1張【基礎】寶可夢卡（「擁有規則的寶可夢」除外），放置於備戰區。並且重洗牌庫。","おたがいのプレイヤーは、自分の番ごとに1回、自分の山札からたねポケモン（「ルールを持つポケモン」をのぞく）を1枚選び、ベンチに出してよい。そして山札を切る。","Once during each player’s turn, that player may search their deck for a Basic Pokémon that doesn’t have a Rule Box and put it onto their Bench. Then, that player shuffles their deck. (Pokémon {ex}, Pokémon {V}, etc. have Rule Boxes.)"
"cmo1u6r9c065i5ueesjs3mwds","急進開關","ITEM","H","將自己的戰鬥寶可夢與備戰寶可夢互換。然後，選擇換入備戰區的寶可夢身上附加的任意數量的能量卡，改附於新的戰鬥寶可夢身上。","自分のバトルポケモンをベンチポケモンと入れ替える。その後、ベンチに入れ替えたポケモンについているエネルギーを好きなだけ選び、新しいバトルポケモンにつけ替える。",""
"cmo1u7bev14xa5ueewne3ao17","阿速","SUPPORTER","G","從自己的牌庫抽出2張卡。若場上有自己的競技場卡，則再抽出2張卡。","自分の山札を2枚引く。場に自分のスタジアムが出ているなら、さらに2枚引く。",""
"cmo1u6r99065e5uee3vq8klcj","高級香氛","ITEM","H","從自己的牌庫選擇最多3張【1階進化】寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札から1進化ポケモンを3枚まで選び、相手に見せて、手札に加える。そして山札を切る。","Search your deck for up to 3 Stage 1 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck."
"cmo1u6q0503yo5ueewmqlttl3","極限腰帶","TOOL","H","附有這張卡的寶可夢使用的招式，對對手的戰鬥場的「寶可夢【ex】」造成的傷害「+50」點。","このカードをつけているポケモンが使うワザの、相手のバトル場の「ポケモンex」へのダメージは「+50」される。","Attacks used by the Pokémon this card is attached to do 50 more damage to your opponent’s Active Pokémon {ex} (before applying Weakness and Resistance)."
"cmo1u6p6802j35ueemwfedx3l","馬志士的交易","SUPPORTER","I","詢問對手是否希望「雙方玩家各自獲得1張獎賞卡。」。若對手希望，則雙方玩家各自獲得1張獎賞卡。若不希望，則自己從牌庫抽出4張卡。","「おたがいのプレイヤーは、それぞれサイドを1枚とる。」をのぞむか、相手にたずねる。相手がのぞむなら、おたがいのプレイヤーは、それぞれサイドを1枚とる。のぞまないなら、自分は山札を4枚引く。","Ask your opponent if each player may take a Prize card. If yes, each player takes a Prize card. If no, you draw 4 cards."
"cmo1u6p1f02at5ueepbmlybsv","氣球","TOOL","I","附有這張卡的寶可夢，【撤退】所需的能量減少2個。","ポケモンのどうぐは、自分のポケモンにつけて使う。ポケモン1匹につき1枚だけつけられ、つけたままにする。","The Retreat Cost of the Pokémon this card is attached to is {C}{C} less."
"cmo1u6u6q0b8f5ueesfn926c2","剛石","SUPPORTER","F","這張卡必須從自己的手牌將2張【鋼】能量卡丟棄才可使用。  從自己的牌庫任意選擇最多2張卡加入手牌。並且重洗牌庫。","このカードは、自分の手札からエネルギーを2枚トラッシュしなければ使えない。自分の山札から好きなカードを2枚まで選び、手札に加える。そして山札を切る。",""
"cmo1u7dmr18p75ueeai7f3hy7","帕底亞的學生","SUPPORTER","G","從自己的牌庫選擇1張寶可夢卡（「擁有規則的寶可夢」除外），在給對手看過後加入手牌。並且重洗牌庫。可加入手牌的寶可夢卡的張數增加與自己的棄牌區的「帕底亞的學生」（這張卡除外）的張數相同數量。","自分の山札からポケモン（「ルールを持つポケモン」をのぞく）を1枚選び、相手に見せて、手札に加える。そして山札を切る。手札に加えられるポケモンの枚数は、自分のトラッシュにある「パルデアの学生」（このカードをのぞく）の枚数ぶん多くなる。","Search your deck for a Pokémon that doesn’t have a Rule Box, reveal it, and put it into your hand. For each Paldean Student card (not including this card) in your discard pile, you may search for an additional Pokémon in this way. Then, shuffle your deck. (Pokémon {ex}, Pokémon {V}, etc. have Rule Boxes.)"
"cmo1u7btf15lr5ueeac7k8jcj","桌台市","STADIUM","G","雙方玩家在每個自己的回合時，可使用1次，可擲1次硬幣。若為正面， 從自己的牌庫選擇1張寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","おたがいのプレイヤーは、自分の番ごとに1回、コインを1回投げてよい。オモテなら、自分の山札からポケモンを1枚選び、相手に見せて、手札に加える。そして山札を切る。",""
"cmo1u7dld18mu5uee8n5ize78","妮莫的背包","ITEM","G","從自己的棄牌區選擇最多2張「妮莫」，在給對手看過後加入手牌。","自分のトラッシュから「ネモ」を2枚まで選び、相手に見せて、手札に加える。",""
"cmo1u6xth0hjo5ueeoimu5xkz","學習裝置","TOOL","G","每次當自己的戰鬥寶可夢受到對手的寶可夢招式的傷害而【昏厥】時，可選擇1張那隻寶可夢身上附加的基本能量卡，改附於附有這張卡的寶可夢身上。","自分のバトルポケモンが、相手のポケモンからワザのダメージを受けてきぜつするたび、そのポケモンについている基本エネルギーを1枚選び、このカードをつけているポケモンにつけ替えてよい。",""
"cmo1u7d3917rl5ueewh7w35mb","寶可夢聯盟總部","STADIUM","G","雙方場上【基礎】寶可夢使用招式所需的能量，各增加1個【無】能量。","おたがいの場のたねポケモンがワザを使うためのエネルギーは、それぞれエネルギー1個ぶん多くなる。",""
"cmo1u79oh11x75uee3ioyse36","牡丹","SUPPORTER","G","選擇1隻自己的場上的【基礎】寶可夢，將那隻寶可夢與附加的卡，全部放回手牌。","自分の場のたねポケモンを1匹選び、そのポケモンと、ついているすべてのカードを、手札にもどす。","Put 1 of your Pokémon in play into your hand. (Discard all cards attached to that Pokémon.)"
"cmo1u7oz91s1r5ueeljrtsy8r","琵魯","SUPPORTER","J","從牌庫抽卡直到自己的手牌滿5張為止。若希望，在從牌庫抽卡前，將自己的任意數量的手牌丟棄。","自分の手札が5枚になるように、山札を引く。のぞむなら、山札を引く前に、自分の手札を好きなだけトラッシュする。","Draw cards until you have 5 cards in your hand. Before drawing cards, you may discard any number of cards from your hand. (If you can’t draw any cards in this way, you can’t use this card.)"
"cmo1u6wq80fo75ueem63ulrmz","凸凸頭盔","TOOL","G","當附有這張卡的寶可夢在戰鬥場受到對手的寶可夢招式的傷害時，在使用招式的寶可夢身上放置2個傷害指示物。","このカードをつけているポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、ワザを使ったポケモンにダメカンを2個のせる。",""
"cmo1u7p731sf25ueerna4ahrv","吉普索","SUPPORTER","J","從自己的棄牌區選擇最多2張「基本【鋼】能量」卡，附於自己的1隻【鋼】寶可夢身上。","自分のトラッシュから「基本エネルギー」を2枚まで選び、自分のポケモン1匹につける。",""
"cmo1u6vd70da85ueeks4ppk6u","神奧的夥伴","SUPPORTER","F","從自己的牌庫抽出3張卡。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。",""
"cmo1u7c6o166m5uee90ge9le8","安全護目鏡","TOOL","G","附有這張卡的【基礎】寶可夢的弱點全部消除。","このカードをつけているたねポケモンの弱点は、すべてなくなる。","The Basic Pokémon this card is attached to has no Weakness."
"cmo1u7c7016765ueegmy93hy8","奈奈美的幫助","SUPPORTER","G","從自己的牌庫抽出2張卡。在看過所有反面朝上的自己的獎賞卡的正面後，回復原樣。","自分の山札を2枚引く。ウラになっている自分のサイドのオモテをすべて見てから、もとにもどす。",""
"cmo1u6xnz0haa5ueeycahyyr2","伽勒爾的胸甲","TOOL","E","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","このカードをつけている、名前に「ガラル」とつくポケモンが、相手のポケモンから受けるワザのダメージは「-30」される。",""
"cmo1u79v9128t5ueevl2dfw2k","抓換臂","ITEM","G","查看對手的手牌，從其中選擇1張寶可夢卡，放回對手的牌庫下方。","相手の手札を見て、その中からポケモンを1枚選び、相手の山札の下にもどす。","Your opponent reveals their hand, and you put a Pokémon you find there on the bottom of their deck."
