"primary card id","chinese name","pokedex id","field type","規格標記","chinese text","jp text","eng text"
"cmo1u8ksg3b3a5uee6gum8a73","電飛鼠","0587","attack","E","擲1次硬幣若為正面，則將對手的戰鬥寶可夢【麻痺】。","",""
"cmp2dg03x2ses116cvs84rqp1","風鈴鈴","","attack","H","選擇1隻自己的備戰寶可夢，將那隻寶可夢與附加的卡全部放回牌庫並重洗。","自分のベンチポケモンを1匹選び、そのポケモンと、ついているすべてのカードを、山札にもどして切る。",""
"cmo1u7xsk275x5ueewqrge86j","浮潛鼬","0419","attack","G","擲1次硬幣若為正面，則將對手的戰鬥寶可夢與附加的卡，全部放回對手的手牌。","コインを1回投げオモテなら、相手のバトルポケモンと、ついているすべてのカードを、相手の手札にもどす。","Put up to 2 Item cards from your discard pile into your hand."
"cmo1u7yci283z5ueezdspi8li","巴大蝶","0012","attack","G","將對手的戰鬥寶可夢與備戰寶可夢互換。[由對手選擇放置於戰鬥場的寶可夢。] | 選擇1隻對手的備戰寶可夢，將這隻寶可夢與所選的寶可夢，與各自身上附加的卡，全部放回牌庫並重洗。若對手沒有備戰寶可夢，則這個招式失敗。","相手のバトルポケモンをベンチポケモンと入れ替える。［バトル場に出すポケモンは相手が選ぶ。］ | このポケモンと、相手のベンチポケモンを1匹選び、それぞれのポケモンと、ついているすべてのカードを、山札にもどして切る。相手のベンチポケモンがいないなら、このワザは失敗。",""
"cmo1u8ksi3b3e5ueevmgicgeo","引夢貘人","0097","attack","E","將對手的戰鬥寶可夢【睡眠】。 | 若對手的戰鬥寶可夢處於特殊狀態，則增加90點傷害。然後，將對手的戰鬥寶可夢的特殊狀態全部恢復。","","Your opponent’s Active Pokémon is now Asleep. | If your opponent’s Active Pokémon is affected by a Special Condition, this attack does 90 more damage. Then, that Pokémon recovers from all Special Conditions."
"cmo1u7xsp27655ueeilvx6z6l","潤水鴨","0912","attack","G","這隻寶可夢也受到10點傷害。","このポケモンにも10ダメージ。","This Pokémon also does 10 damage to itself."
"cmo1u8iif37c25ueejz0835n5","太陽伊布V","0196","attack","E","對手的1隻「寶可夢【V】」受到60點傷害。[在備戰區不計算弱點・抵抗力。] | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","",""
"cmo1u6y8c0i845ueef0bhsywq","奇魯莉安","0281","attack","E","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。 | 附有這張卡的寶可夢使用的招式，對對手的戰鬥場的【草】寶可夢造成的傷害「+30」點。 | 在自己的回合時，物品卡可不限張數使用。","自分の山札から「キルリア」を3枚まで選び、ベンチに出す。そして山札を切る。","Search your deck for up to 3 Kirlia and put them onto your Bench. Then, shuffle your deck."
"cmo1u8kte3b4z5ueet125xyoi","詛咒娃娃","0354","attack","E","在這隻寶可夢身上放置最多7個傷害指示物，造成放置的數量×20點傷害。 | 將對手的戰鬥寶可夢【混亂】。","","Put up to 7 damage counters on this Pokémon. This attack does 20 damage for each damage counter you placed in this way. | Your opponent’s Active Pokémon is now Confused."
"cmo1u8iir37cm5ueexm5coj7v","仙子伊布V","0700","ability","E","在自己的回合時可使用1次，若使用，則自己的回合結束。從自己的牌庫選擇1張物品卡，在給對手看過後加入手牌。並且重洗牌庫。","",""
"cmo1u7qdq1ugb5uee7cj7nc7n","幸福蛋ex","0242","ability","H","在自己的回合時可使用1次。選擇1個自己的場上寶可夢身上附加的基本能量，改附於自己的其他寶可夢身上。","自分の番に1回使える。自分の場のポケモンについている基本エネルギーを1個選び、自分の別のポケモンにつけ替える。","Once during your turn, you may move a Basic Energy from 1 of your Pokémon to another of your Pokémon."
"cmo1u7po31t8f5ueej0g8yi4y","超級大力鱷ex","0160","attack","J","若對手的戰鬥寶可夢身上放置有傷害指示物，則增加200點傷害。","相手のバトルポケモンにダメカンがのっているなら、200ダメージ追加。","If your opponent’s Active Pokémon already has any damage counters on it, this attack does 200 more damage."
"cmo1u7ygf28as5uee73fdk8a3","毒刺水母","0073","attack","G","將對手的戰鬥寶可夢【中毒】。 | 擲硬幣直到出現反面，造成正面出現的次數×90點傷害。若最初的硬幣為反面，則將對手的戰鬥寶可夢【混亂】。","相手のバトルポケモンをどくにする。 | ウラが出るまでコインを投げ、オモテの数×90ダメージ。最初のコインがウラなら、相手のバトルポケモンをこんらんにする。","Your opponent’s Active Pokémon is now Poisoned. | Flip a coin until you get tails. This attack does 90 damage for each heads. If the first flip is tails, your opponent’s Active Pokémon is now Confused."
"cmo1u8kty3b5v5uee2znzix40","蟾蜍王","0537","attack","E","在下個對手的回合，受到這個招式的寶可夢使用招式所需的能量與【撤退】所需的能量，各增加1個【無】能量。","","During your opponent’s next turn, the Defending Pokémon’s attacks cost {C} more, and its Retreat Cost is {C} more."
"cmo1u82hh2f4o5ueecfacke2u","咚咚鼠","0702","attack","I","從自己的棄牌區選擇1張訓練家卡，在給對手看過後加入手牌。","自分のトラッシュからトレーナーズを1枚選び、相手に見せて、手札に加える。",""
"cmo1u8ku93b6f5uee3kb30qav","沙螺蟒V","0844","ability","E","這隻寶可夢受到招式的傷害「-30」點。","",""
"cmp2dfz3b2qz9116cy7risg5g","古鼎鹿","","attack","G","從自己的棄牌區選擇最多2張「基本【鬥】能量」卡，附於自己的1隻寶可夢身上。 | 若這隻寶可夢身上放置有4個以上的傷害指示物，則這個招式失敗。","自分のトラッシュから「基本エネルギー」を2枚まで選び、自分のポケモン1匹につける。 | このポケモンにダメカンが4個以上のっているなら、このワザは失敗。","If this Pokémon has 4 or more damage counters on it, this attack does nothing."
"cmo1u7oxv1rzf5ueesb65b6pf","古劍豹","1002","attack","J","若希望，將這隻寶可夢與備戰寶可夢互換。 | 若對手的戰鬥寶可夢為「寶可夢【ex】」，則增加80點傷害。","のぞむなら、このポケモンをベンチポケモンと入れ替える。 | 相手のバトルポケモンが「ポケモンex」なら、80ダメージ追加。","You may switch this Pokémon with 1 of your Benched Pokémon. | If your opponent’s Active Pokémon is a Pokémon {ex}, this attack does 80 more damage."
"cmo1u70vv0ms95ueej5qvqda2","閃焰王牌V","0815","attack","E","選擇2個這隻寶可夢身上附加的【火】能量，將其丟棄。 | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","このポケモンについているエネルギーを2個選び、トラッシュする。",""
"cmo1u8ija37di5uee3pp826wa","月亮伊布V","0197","attack","E","在下個對手的回合，受到這個招式的寶可夢無法撤退。 | 若這隻寶可夢身上放置有傷害指示物，則增加80點傷害。 | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","",""
"cmo1u8ijg37du5ueedr1k4djk","流氓熊貓","0675","attack","E","將對手的牌庫上方1張卡丟棄。 | 在不看正面的情況下，選擇1張對手的手牌，將其丟棄。","","Discard the top card of your opponent’s deck. | Discard a random card from your opponent’s hand."
"cmp2dfy0k2phi116cyqqeosnk","雙首暴龍","","attack","G","從自己的牌庫選擇最多2張寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札からポケモンを2枚まで選び、相手に見せて、手札に加える。そして山札を切る。",""
"cmo1u8ijp37ea5ueez0ouh9rt","長毛巨魔","0861","attack","E","若自己的備戰寶可夢的數量為2隻以下，則增加140點傷害。","","If you have 2 or fewer Benched Pokémon, this attack does 140 more damage."
"cmo1u70ym0mx25ueet6b8i5wl","火爆猴","0057","attack","E","若對手的戰鬥寶可夢為「寶可夢【V】」，則增加60點傷害。","相手のバトルポケモンが「ポケモンV」なら、60ダメージ追加。","If your opponent’s Active Pokémon is a Pokémon {V}, this attack does 60 more damage."
"cmo1u70yi0mwu5ueejmv2obhk","路卡利歐V","0448","attack","E","寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","",""
"cmo1u7xqy27345ueejqvx2rkk","熱帶龍","0357","attack","G","將這隻寶可夢恢復「20」HP。 | 將這隻寶可夢身上附加的能量卡，全部改附於1隻備戰寶可夢身上。","このポケモンのHPを「20」回復する。 | このポケモンについているエネルギーをすべて、ベンチポケモン1匹につけ替える。",""
"cmo1u8kvd3b8b5uee82983tqf","巨金怪V","0376","attack","E","擲2次硬幣，增加正面出現的次數×20點傷害。 | 若這隻寶可夢與對手的戰鬥寶可夢，身上附加的能量數量相同，則增加90點傷害。 | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","",""
"cmo1u81rt2dyx5uee71ifk1n7","投羽梟","0723","attack","H","造成自己的棄牌區的，持有「團結之翼」招式的寶可夢卡的張數×20點傷害。","自分のトラッシュにある、ワザ「だんけつのつばさ」を持つポケモンの枚数×20ダメージ。","This attack does 20 damage for each Pokémon in your discard pile that has the United Wings attack."
"cmo1u7vhp235b5ueezlr3np6z","袋獸","0115","attack","E","擲1次硬幣若為正面，則增加100點傷害。","コインを1回投げオモテなら、100ダメージ追加。","Flip a coin. If heads, this attack does 100 more damage."
"cmo1u7wna255w5ueeofz2uq79","加熱洛托姆","0479","attack","I","將對手的戰鬥寶可夢【灼傷】。 | 造成自己的所有寶可夢身上附加的「寶可夢道具」卡的數量×30點傷害。","相手のバトルポケモンをやけどにする。 | 自分のポケモン全員についている「ポケモンのどうぐ」の数×30ダメージ。","Your opponent’s Active Pokémon is now Burned. | This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon."
"cmo1u7pso1tg85ueek4quxg6m","閃電鳥","0145","attack","H","增加對手的戰鬥寶可夢身上放置的傷害指示物的數量×10點傷害。","相手のバトルポケモンにのっているダメカンの数×10ダメージ追加。",""
"cmo1u81uc2e395uee0jlejtju","噗隆隆","0965","attack","H","在下個對手的回合，這隻寶可夢受到招式的傷害「-30」點。","次の相手の番、このポケモンが受けるワザのダメージは「-30」される。","During your opponent’s next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance)."
"cmo1u7wo5257c5ueet9kja4ew","<火箭隊的>咩利羊","0179","attack","I","從自己的牌庫選擇1張物品卡，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札からグッズを1枚選び、相手に見せて、手札に加える。そして山札を切る。","Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck."
"cmo1u82ic2f645uee23te3ov5","晶光花","0970","attack","H","將對手的戰鬥寶可夢【中毒】。在下個對手的回合，受到這個招式的寶可夢，無法附上從手牌使出的能量卡。","相手のバトルポケモンをどくにする。次の相手の番、このワザを受けたポケモンは、手札から出すエネルギーをつけられない。","Your opponent’s Active Pokémon is now Poisoned. During your opponent’s next turn, Energy cards can’t be attached from your opponent’s hand to that Pokémon."
"cmo1u6yj00iqj5ueegjafnmid","伽勒爾 喵頭目","0863","attack","E","從自己的牌庫選擇最多2張基本能量卡，以任意方式附於自己的寶可夢身上。並且重洗牌庫。","自分の山札から基本エネルギーを2枚まで選び、自分のポケモンに好きなようにつける。そして山札を切る。","Search your deck for up to 2 basic Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck."
"cmo1u7wo7257g5uee9kjytqdp","<火箭隊的>茸茸羊","0180","attack","I","擲1次硬幣若為正面，則將對手的戰鬥寶可夢【麻痺】。","コインを1回投げオモテなら、相手のバトルポケモンをマヒにする。","Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed."
